villageCode,villageNameEnglish,villageNameLocal,villageCensus2011Code,subdistrictCode,subdistrictNameEnglish,subdistrictNameLocal,subdistrictCensus2011Code,districtCode,districtNameEnglish,districtNameLocal,districtCensus2011Code,stateCode,stateNameEnglish,stateNameLocal,stateCensus2011Code,data_gov_update_date
590403,Varahapuram,,590403,5087,Vemuru,,05087,750,Bapatla,Bapatla,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
585180,Varathanapalle,,585180,4849,Chinthapalli,Chinthapalli,04849,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
583608,Varidaguda,,583608,4842,Peda Bayalu,,04842,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
591659,Varikuntapadu,,591659,5155,Varikuntapadu,,05155,515,Sri Potti Sriramulu Nellore,శ్రీ పొట్టి శ్రీరాములు నెల్లూరు,550,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
581650,Varisam,,581650,4805,Ranastalam,,04805,519,Srikakulam,SRIKAKULAM                                        ,542,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
594040,Varkur,,594040,5269,Kodumur,,05269,511,Kurnool,KURNOOL                                           ,552,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
582918,Vasadi,,582918,4830,Gantyada,,04830,521,Vizianagaram,VIZIANAGARAM                                      ,543,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
596959,Vasanadu,,596959,5427,Kuppam,,05427,503,Chittoor,CHITTOOR                                          ,554,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
596957,Vasanadugolla Palle,,596957,5427,Kuppam,,05427,503,Chittoor,CHITTOOR                                          ,554,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
594564,Vasanthapuram,,594564,5300,Sanjamala,,05300,755,Nandyal,Nandyal,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
580110,Vasapa,,580110,4772,Kothuru,,04772,519,Srikakulam,SRIKAKULAM                                        ,542,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
591826,Vasili,,591826,5164,Atmakur,,05164,515,Sri Potti Sriramulu Nellore,శ్రీ పొట్టి శ్రీరాములు నెల్లూరు,550,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
593712,Vasudevapuram,,593712,5249,Kodur,,05249,753,Annamayya,Annamayya,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
592777,Vatambedu,,592777,5198,Tada,,05198,752,Tirupati,Tirupati,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
588827,Vatsavai,,588827,4990,Vatsavai,,04990,749,Ntr,NTR,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
581527,Vatsavalasa,,581527,4801,Gara,,04801,519,Srikakulam,SRIKAKULAM                                        ,542,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
588963,Vavilala,,588963,4997,Tiruvuru,,04997,749,Ntr,NTR,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
596477,Vavilthota,,596477,5410,Puthalapattu,,05410,503,Chittoor,CHITTOOR                                          ,554,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
583920,Vayya,,583920,4843,Dumbriguda,,04843,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
588705,Vedangi,,588705,4982,Poduru,,04982,523,West Godavari,పశ్చిమగోదావరి                                     ,546,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
586753,Vedullapalle,,586753,4886,Y. Ramavaram,,04886,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
585823,Vedullavalasa,,585823,4855,Rolugunta,,04855,744,Anakapalli,Anakapalli,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
583213,Vedullavalasa,,583213,4839,Denkada,,04839,521,Vizianagaram,VIZIANAGARAM                                      ,543,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
596843,Veduruguttapalle,,596843,5425,Santhipuram,,05425,503,Chittoor,CHITTOOR                                          ,554,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
593118,Vedurur,,593118,5213,Chapad,,05213,504,Y.S.R. Kadapa,వై.ఎస్.ఆర్. కడప,551,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
583003,Veeluparthi,,583003,4832,Vepada,,04832,521,Vizianagaram,VIZIANAGARAM                                      ,543,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
593959,Veerabhadradurgam,,593959,5263,Kothapalle,,05263,755,Nandyal,Nandyal,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
583030,Veerabhadrapeta,,583030,4833,Lakkavarapukota,,04833,521,Vizianagaram,VIZIANAGARAM                                      ,543,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
590942,Veerabhadra Puram,,590942,5119,Konakanamitla,,05119,517,Prakasam,PRAKASAM                                          ,549,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
580347,Veeragunnamapuram,,580347,4776,Mandasa,,04776,519,Srikakulam,SRIKAKULAM                                        ,542,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
596398,Veerakaverirajupuram,,596398,5406,Nagari,,05406,503,Chittoor,CHITTOOR                                          ,554,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
588319,Veerampalem,,588319,4961,Tadepalligudem,,04961,523,West Godavari,పశ్చిమగోదావరి                                     ,546,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
585913,Veeranarayanam,,585913,4857,Madugula,,04857,744,Anakapalli,Anakapalli,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
582967,Veeranarayanam,,582967,4831,Srungavarapukota,,04831,521,Vizianagaram,VIZIANAGARAM                                      ,543,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
580422,Veeranarayana Puram,,580422,4777,Kanchili,,04777,519,Srikakulam,SRIKAKULAM                                        ,542,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
930521,Veerappareddypalem,వీరప్పరెడ్డిపాలెం,000000,5407,Puttur,,05407,752,Tirupati,Tirupati,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
595593,Veerapuram,,595593,5366,Chilamathur,,05366,754,Sri Sathya Sai,Sri Sathya Sai,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
594822,Veerapuram,,594822,5313,Tadipatri,Tadipatri,05313,502,Ananthapuramu,అనంతపురము,553,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
587464,Veeraraghavapuram,,587464,4911,Pithapuram,,04911,746,Kakinada,Kakinada,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
580972,Veeraramakrishnapuram,,580972,4789,Tekkali,,04789,519,Srikakulam,SRIKAKULAM                                        ,542,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
589559,Veeravalli Mokhasa,,589559,5027,Vuyyuru,,05027,510,Krishna,KRISHNA                                           ,547,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
593798,Veerladinne,,593798,5252,Kowthalam,,05252,511,Kurnool,KURNOOL                                           ,552,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
587133,Veerlamamidi,,587133,4895,Rampachodavaram,,04895,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
588903,Veerullapadu,,588903,4994,Veerullapadu,,04994,749,Ntr,NTR,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
579191,Vegithota,,579191,4732,Chinturu,Chinturu,04732,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
586922,Velagalapalem,,586922,4888,Rajavommangi,,04888,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
589147,Velagaleru,,589147,5006,Gaddamanugu Konduru,గడ్డమనుగు కొండూరు,05006,749,Ntr,NTR,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
595542,Velagamakulapalle,,595542,5363,Somandepalli,సోమందేపల్లి,05363,754,Sri Sathya Sai,Sri Sathya Sai,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
586621,Velagapalle,,586621,4885,Devipatnam,,04885,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
589969,Velagapudi,,589969,5053,Thulluru,Thulluru,05053,506,Guntur,GUNTUR                                            ,548,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
579971,Velagapuram,,579971,4770,Seethampeta,,04770,743,Parvathipuram Manyam,Parvathipuram Manyam,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
582313,Velagavalasa (Near) Addumanda,,582313,4816,Bobbili,,04816,521,Vizianagaram,VIZIANAGARAM                                      ,543,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
587644,Velampalem,,587644,4924,Ramachandrapuram,,04924,747,Dr. B.R. Ambedkar Konaseema,డా బి ఆర్  అంబేడ్కర్ కోనసీమ,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
592277,Velampalle,,592277,5186,Dakkili,,05186,752,Tirupati,Tirupati,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
590230,Velavarthipadu,,590230,5073,Medikonduru,,05073,506,Guntur,GUNTUR                                            ,548,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
583004,Veldam,,583004,4832,Vepada,,04832,521,Vizianagaram,VIZIANAGARAM                                      ,543,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
589277,Veldipadu Khandrika,,589277,5013,Unguturu,,05013,510,Krishna,KRISHNA                                           ,547,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
595226,Velichelimala,,595226,5341,Nambulapulakunta,నంబులపూలకుంట,05341,754,Sri Sathya Sai,Sri Sathya Sai,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
595641,Veligallu,,595641,5369,Peddamandyam,,05369,753,Annamayya,Annamayya,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
590928,Veligandla,,590928,5119,Konakanamitla,,05119,517,Prakasam,PRAKASAM                                          ,549,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
594885,Veligonda,,594885,5317,Uravakonda,,05317,502,Ananthapuramu,అనంతపురము,553,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
589258,Velinutala,,589258,5013,Unguturu,,05013,510,Krishna,KRISHNA                                           ,547,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
588144,Vellachintalagudem,,588144,4951,Gopalapuram,,04951,505,East Godavari,EAST GODAVARI                                     ,545,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
592887,Vellala,,592887,5202,Rajupalem,,05202,504,Y.S.R. Kadapa,వై.ఎస్.ఆర్. కడప,551,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
590358,Vellalur,,590358,5084,Ponnur,,05084,506,Guntur,GUNTUR                                            ,548,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
595267,Vellamaddi,,595267,5344,Nallamada,,05344,754,Sri Sathya Sai,Sri Sathya Sai,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
588914,Vellanki,,588914,4994,Veerullapadu,,04994,749,Ntr,NTR,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
593442,Vellatur,,593442,5232,Pendlimarry,పెండ్లిమర్రి,05232,504,Y.S.R. Kadapa,వై.ఎస్.ఆర్. కడప,551,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
591406,Vellaturu,,591406,5143,Ponnaluru,,05143,517,Prakasam,PRAKASAM                                          ,549,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
593176,Velpucherla,,593176,5216,Muddanur,,05216,504,Y.S.R. Kadapa,వై.ఎస్.ఆర్. కడప,551,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
589046,Velpucherla,,589046,5002,Musunuru,,05002,748,Eluru,Eluru,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
594712,Velpumadugu,,594712,5308,Vidapanakal,,05308,502,Ananthapuramu,అనంతపురము,553,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
589485,Velpuru,,589485,5023,Kankipadu,,05023,510,Krishna,KRISHNA                                           ,547,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
589917,Velpuru,,589917,5050,Atchampet,,05050,751,Palnadu,Palnadu,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
587407,Velugubanda,,587407,4908,Rajanagaram,,04908,505,East Godavari,EAST GODAVARI                                     ,545,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
581122,Velusoda,,581122,4792,Jalumuru,,04792,519,Srikakulam,SRIKAKULAM                                        ,542,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
586483,Vemagiri,,586483,4882,S.Rayavaram,,04882,744,Anakapalli,Anakapalli,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
587321,Vemavaram,,587321,4901,Thondangi,,04901,746,Kakinada,Kakinada,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
590681,Vemavaram,,590681,5105,Ballikurava,,05105,750,Bapatla,Bapatla,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
590220,Vemavaram,,590220,5072,Phirangipuram,,05072,506,Guntur,GUNTUR                                            ,548,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
591111,Vema Varam,,591111,5129,Marripudi,,05129,517,Prakasam,PRAKASAM                                          ,549,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
596346,Vembakam,,596346,5403,Nagalapuram,,05403,752,Tirupati,Tirupati,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
588750,Vempadu,,588750,4985,Kalla,,04985,523,West Godavari,పశ్చిమగోదావరి                                     ,546,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
586445,Vempadu,,586445,4880,Nakkapalli,Nakkapalli,04880,744,Anakapalli,Anakapalli,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
593459,Vempalle,,593459,5233,Vempalli,వేంపల్లె,05233,504,Y.S.R. Kadapa,వై.ఎస్.ఆర్. కడప,551,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
592280,Vempativaripalle,,592280,5186,Dakkili,,05186,752,Tirupati,Tirupati,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
590852,Vemula Kota,,590852,5115,Markapuram,మార్కాపురం,05115,517,Prakasam,PRAKASAM                                          ,549,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
589690,Vemulamada,,589690,5032,Movva,,05032,510,Krishna,KRISHNA                                           ,547,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
588828,Vemulanarva,,588828,4990,Vatsavai,,04990,749,Ntr,NTR,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
594480,Vemulapadu,,594480,5295,Owk,,05295,755,Nandyal,Nandyal,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
587572,Vemulapalle @ Seetayyapalem,,587572,4920,Mandapeta,,04920,747,Dr. B.R. Ambedkar Konaseema,డా బి ఆర్  అంబేడ్కర్ కోనసీమ,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
586103,Vemulavalasa,,586103,4863,Anandapuram,,04863,520,Visakhapatnam,విశాఖపట్నం,544,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
588276,Vemuluru,,588276,4958,Kovvur,,04958,505,East Godavari,EAST GODAVARI                                     ,545,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
595734,Vemur,,595734,5375,Tirupati (Rural),,05375,752,Tirupati,Tirupati,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
592789,Venadu,,592789,5198,Tada,,05198,752,Tirupati,Tirupati,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
588629,Vendra,,588629,4977,Palacoderu,,04977,523,West Godavari,పశ్చిమగోదావరి                                     ,546,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
588628,Vendra Agraharam,,588628,4977,Palacoderu,,04977,523,West Godavari,పశ్చిమగోదావరి                                     ,546,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
584312,Vengada,,584312,4845,Ananthagiri,,04845,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
592972,Vengalampalle,,592972,5206,Sri Avadhutha Kasinayana,,05206,504,Y.S.R. Kadapa,వై.ఎస్.ఆర్. కడప,551,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
591555,Vengalapuram,,591555,5150,Lingasamudram,,05150,515,Sri Potti Sriramulu Nellore,శ్రీ పొట్టి శ్రీరాములు నెల్లూరు,550,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
582304,Vengalarayapuram,,582304,4815,Balijipeta,,04815,743,Parvathipuram Manyam,Parvathipuram Manyam,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
593103,Vengannagaripalle,,593103,5213,Chapad,,05213,504,Y.S.R. Kadapa,వై.ఎస్.ఆర్. కడప,551,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
582294,Vengapuram,,582294,4815,Balijipeta,,04815,743,Parvathipuram Manyam,Parvathipuram Manyam,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
596891,Vengepalle,,596891,5426,Gudupalle,,05426,503,Chittoor,CHITTOOR                                          ,554,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
587950,Venkammapalem,,587950,4944,Chintalapudi,,04944,748,Eluru,Eluru,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
580821,Venkam Peta,,580821,4786,Regidi Amadalavalasa,,04786,521,Vizianagaram,VIZIANAGARAM                                      ,543,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
583051,Venkannapalem,,583051,4833,Lakkavarapukota,,04833,521,Vizianagaram,VIZIANAGARAM                                      ,543,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
596787,Venkatagirikota,,596787,5424,Venkatagirikota,,05424,503,Chittoor,CHITTOOR                                          ,554,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
588218,Venkatakrishnapuram,,588218,4955,Dwarakatirumala,,04955,748,Eluru,Eluru,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
930429,Venkatampalle,వెంకటాంపల్లె,000000,5219,Pulivendula,పులివెందుల,05219,504,Y.S.R. Kadapa,వై.ఎస్.ఆర్. కడప,551,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
594879,Venkatampalle,,594879,5316,Vajrakarur,,05316,502,Ananthapuramu,అనంతపురము,553,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
586853,Venkatanagaram,,586853,4887,Addateegala,,04887,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
579289,Venkata Narasimhapuram,,579289,4733,Vararamachandrapuram,,04733,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
588107,Venkatapuram,,588107,4949,Polavaram,,04949,748,Eluru,Eluru,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
589134,Venkatapuram,,589134,5006,Gaddamanugu Konduru,గడ్డమనుగు కొండూరు,05006,749,Ntr,NTR,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
587425,Venkatapuram,,587425,4909,Rangampeta,,04909,505,East Godavari,EAST GODAVARI                                     ,545,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
595463,Venkatapuram,,595463,5358,Obuladevaracheruvu,,05358,754,Sri Sathya Sai,Sri Sathya Sai,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
596623,Venkatapuram,,596623,5419,Srirangarajapuram,,05419,503,Chittoor,CHITTOOR                                          ,554,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
582592,Venkatapuram,,582592,4821,Therlam,,04821,521,Vizianagaram,VIZIANAGARAM                                      ,543,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
580112,Venkatapuram,,580112,4772,Kothuru,,04772,519,Srikakulam,SRIKAKULAM                                        ,542,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
588863,Venkatapuram,,588863,4992,Penuganchiprolu,,04992,749,Ntr,NTR,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
582177,Venkataraidupeta,,582177,4812,Parvathipuram,,04812,743,Parvathipuram Manyam,Parvathipuram Manyam,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
593029,Venkataramapuram,,593029,5208,Porumamilla,,05208,504,Y.S.R. Kadapa,వై.ఎస్.ఆర్. కడప,551,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
595705,Venkataramarajupuram,,595705,5374,Yerravaripalem,,05374,752,Tirupati,Tirupati,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
581663,Venkataraopeta,,581663,4805,Ranastalam,,04805,519,Srikakulam,SRIKAKULAM                                        ,542,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
581567,Venkatarayuni Gudem,,581567,4803,Ponduru,,04803,519,Srikakulam,SRIKAKULAM                                        ,542,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
596486,Venkata Samudra Agraharam,,596486,5411,Irala,,05411,503,Chittoor,CHITTOOR                                          ,554,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
587647,Venkatayapalem,,587647,4924,Ramachandrapuram,,04924,747,Dr. B.R. Ambedkar Konaseema,డా బి ఆర్  అంబేడ్కర్ కోనసీమ,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
588584,Venkatrajapuram,,588584,4974,Ganapavaram,,04974,523,West Godavari,పశ్చిమగోదావరి                                     ,546,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
589094,Venkatrajugudem,,589094,5004,Bapulapadu,,05004,510,Krishna,KRISHNA                                           ,547,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
588680,Venkatramapuram,,588680,4980,Penugonda,,04980,523,West Godavari,పశ్చిమగోదావరి                                     ,546,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
579166,Venkatrampuram,,579166,4732,Chinturu,Chinturu,04732,745,Alluri Sitharama Raju,Alluri Sitharama Raju,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
595493,Venkatrayanipalle,,595493,5360,Tanakal,,05360,754,Sri Sathya Sai,Sri Sathya Sai,000,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
929914,Venkojipalem,వెంకోజిపాలెం,000000,6836,Seethammadhara,Seethammadhara,00000,520,Visakhapatnam,విశాఖపట్నం,544,28,Andhra Pradesh,ANDHRA PRADESH,28,28-12-2025
